IdOportunidad,IdEmpresa,IdPropietario,TipoDivisaAjuste,Zona,Importe,FechaCierre,Participantes
006UG000008DKfRYAW,0018X000032V38IQAS,0053f000000nxsgAAA,USD,Zona 1,6700,01/07/2024 00:00,35
006UG000008H4CHYA0,001UG000009yUanYAE,0053f000000DoGpAAK,MXN,Zona 3,464200,01/07/2024 00:00,25
006UG000008H4CHYA0,001UG000009yUanYAE,0053f000000DoGpAAK,MXN,Zona 3,464200,01/07/2024 00:00,25
006UG000008H4CHYA0,001UG000009yUanYAE,0053f000000DoGpAAK,MXN,Zona 3,464200,01/07/2024 00:00,25
0068X00001GHFybQAH,0018X00003B3e9zQAB,0058X00000FQMA0QAP,USD,Zona 1,22000,30/06/2024 00:00,25
0068X00001HkrohQAB,0018X000038NkCGQA0,0058X00000FQMA0QAP,USD,Zona 1,32000,30/06/2024 00:00,Sin datos
0068X00001HkrohQAB,0018X000038NkCGQA0,0058X00000FQMA0QAP,USD,Zona 1,32000,30/06/2024 00:00,Sin datos
0068X00001Ipfv6QAB,0018X00003HsICWQA3,00541000007Mjh2AAC,MXN,Zona 1,71400,30/06/2024 00:00,Sin datos
0068X00001IpfvpQAB,0013f000004ZXSCAA4,00541000007Mjh2AAC,MXN,Zona 1,150000,30/06/2024 00:00,Sin datos
0068X00001J8Qo6QAF,0018X000038NkCGQA0,0058X00000FQMA0QAP,USD,Zona 1,50000,30/06/2024 00:00,20
006UG000003GpuVYAS,0018X00003O61ydQAB,0058X00000FQMA0QAP,USD,Zona 1,25000,30/06/2024 00:00,20
006UG000003l549YAA,0013f000003TnJRAA0,0052M000008ag3jQAA,MXN,Zona 5,263184,30/06/2024 00:00,0
006UG000003lEVdYAM,0013f0000059OSpAAM,0052M000008ag3jQAA,MXN,Zona 5,cero,30/06/2024 00:00,Sin datos
006UG000003Qy8TYAS,0018X00003EyJmKQAV,0058X00000FQMA0QAP,USD,Zona 1,6000,30/06/2024 00:00,25
006UG000004nCovYAE,0018X00003BUWu7QAH,0058X00000FQMA0QAP,USD,Zona 1,7400,30/06/2024 00:00,20
006UG000004nCovYAE,0018X00003BUWu7QAH,0058X00000FQMA0QAP,USD,Zona 1,7400,30/06/2024 00:00,20
006UG000004nCovYAE,0018X00003BUWu7QAH,0058X00000FQMA0QAP,USD,Zona 1,7400,30/06/2024 00:00,20
006UG000004nL2bYAE,0018X000038NkCGQA0,0058X00000FQMA0QAP,USD,Zona 1,6000,30/06/2024 00:00,20
006UG000004nL2bYAE,0018X000038NkCGQA0,0058X00000FQMA0QAP,USD,Zona 1,6000,30/06/2024 00:00,20
006UG0000068ABdYAM,0014100001uMu79AAC,0052M000008ag3jQAA,MXN,Zona 5,987000,30/06/2024 00:00,30
006UG000006FdvHYAS,0018X000031bVaRQAU,00541000007MjgkAAC,MXN,Zona 5,524400,30/06/2024 00:00,60
006UG000006RoRtYAK,0014100001uMuF6AAK,0053f000000EA5AAAW,MXN,Zona 2,190000,30/06/2024 00:00,100
006UG0000073luQYAQ,001UG000008PXU5YAO,0058X00000GnYdoQAF,MXN,Zona 2,cero,30/06/2024 00:00,Sin datos
006UG0000077SbVYAU,001UG000008U2pQYAS,0058X00000GNuKbQAL,MXN,Zona 1,720000,30/06/2024 00:00,25
006UG00000872zmYAA,001UG000009EfNtYAK,0058X00000Gotl2QAB,USD,Zona 1,cero,30/06/2024 00:00,0
0068X00001IpfvpQAB,0013f000004ZXSCAA4,00541000007Mjh2AAC,MXN,Zona 1,150000,30/06/2024 00:00,Sin datos
006UG000003GpuVYAS,0018X00003O61ydQAB,0058X00000FQMA0QAP,USD,Zona 1,25000,30/06/2024 00:00,20
006UG000006RoRtYAK,0014100001uMuF6AAK,0053f000000EA5AAAW,MXN,Zona 2,190000,30/06/2024 00:00,100
006UG000004nL2bYAE,0018X000038NkCGQA0,0058X00000FQMA0QAP,USD,Zona 1,6000,30/06/2024 00:00,20
006UG000003l549YAA,0013f000003TnJRAA0,0052M000008ag3jQAA,MXN,Zona 5,263184,30/06/2024 00:00,0
0068X00001MNNVYQA5,0014100001uMsEAAA0,00541000007Mjh2AAC,USD,Zona 1,17500,29/06/2024 00:00,20
0068X00001MOkLoQAL,0018X00003P6bTvQAJ,00541000007Mjh2AAC,USD,Zona 1,diez mil,29/06/2024 00:00,0
0068X00001MOkLoQAL,0018X00003P6bTvQAJ,00541000007Mjh2AAC,USD,Zona 1,diez mil,29/06/2024 00:00,0
006UG000006mxLhYAI,001UG0000084gosYAA,0058X00000Gotl2QAB,USD,Zona 1,50000,29/06/2024 00:00,0
006UG000006mxLhYAI,001UG0000084gosYAA,0058X00000Gotl2QAB,USD,Zona 1,50000,29/06/2024 00:00,0
006UG000007dPKKYA2,0014100001uMsE9AAK,00541000007MjfrAAC,MXN,Zona 2,1400000,29/06/2024 00:00,0
006UG000007UcS1YAK,0014100001uMsDgAAK,00541000007MjhWAAS,MXN,Zona 2,1500000,29/06/2024 00:00,Sin datos
006UG000007Wy9uYAC,0014100001l5QenAAE,0058X00000FQuLgQAL,MXN,Zona 5,499700,29/06/2024 00:00,40
006UG000007YwGsYAK,0014100001velZEAAY,0052M000008Jq5HQAS,MXN,,301176,29/06/2024 00:00,15
006UG0000086aqcYAA,0012M00002AD20dQAD,00541000007MjhWAAS,MXN,Zona 2,2079000,29/06/2024 00:00,148
006UG000007dPKKYA2,0014100001uMsE9AAK,00541000007MjfrAAC,MXN,Zona 2,1400000,29/06/2024 00:00,0
006UG000006mxLhYAI,001UG0000084gosYAA,0058X00000Gotl2QAB,USD,Zona 1,50000,29/06/2024 00:00,0
006UG000006mxLhYAI,001UG0000084gosYAA,0058X00000Gotl2QAB,USD,Zona 1,50000,29/06/2024 00:00,0
006UG000007YwGsYAK,0014100001velZEAAY,0052M000008Jq5HQAS,MXN,,301176,29/06/2024 00:00,15
0068X00001GNN6NQAX,0013f0000033oOfAAI,00541000007Mjh2AAC,USD,Zona 1,4650,28/06/2024 00:00,25
0068X00001GNN6NQAX,0013f0000033oOfAAI,00541000007Mjh2AAC,USD,Zona 1,4650,28/06/2024 00:00,25
0068X00001MO6dXQAT,0014100001uMqtcAAC,0058X00000GIoK5QAL,MXN,Zona 4,500000,28/06/2024 00:00,2000
0068X00001MO6dXQAT,0014100001uMqtcAAC,0058X00000GIoK5QAL,MXN,Zona 4,500000,28/06/2024 00:00,2000
006UG000003Ggb5YAC,0014100001uMqWvAAK,00541000007Mjh2AAC,USD,Zona 1,50000,28/06/2024 00:00,0
006UG000003RMPJYA4,0013f000004ZBC5AAO,0053f000000FejbAAC,USD,Zona 1,30000,28/06/2024 00:00,Sin datos
006UG000004kwebYAA,0014100001uMrAsAAK,00541000007MjgwAAC,MXN,Zona 5,867000,28/06/2024 00:00,105
006UG000004oFKwYAM,0013f000009ktSyAAI,00541000007MjiFAAS,MXN,Zona 2,1350000,28/06/2024 00:00,0
006UG0000050lgoYAA,001UG000005ocSEYAY,0053f000000m1eKAAQ,MXN,Zona 3,100000,28/06/2024 00:00,0
006UG000005DvTpYAK,0018X00003Hsca1QAB,0058X00000GNvZSQA1,USD,Zona 1,2380,28/06/2024 00:00,50
006UG000005oa8fYAA,0014100001uMqdFAAS,00541000007MjgwAAC,MXN,Zona 5,135000,28/06/2024 00:00,20
006UG000005RQV0YAO,0018X00003Extx8QAB,0053f000000nxsbAAA,USD,Zona 1,49700,28/06/2024 00:00,10
006UG0000060LAjYAM,001UG0000073CwjYAE,0058X00000GnzGoQAJ,MXN,Zona 5,1,28/06/2024 00:00,Sin datos
006UG0000060LAjYAM,001UG0000073CwjYAE,0058X00000GnzGoQAJ,MXN,Zona 5,1,28/06/2024 00:00,Sin datos
006UG0000064PfVYAU,001UG0000078f5UYAQ,0058X00000FQuLgQAL,MXN,Zona 5,600000,28/06/2024 00:00,Sin datos
006UG000006DaVHYA0,0012M00002BP3RPQA1,0053f000000nLxxAAE,MXN,Zona 4,600000,28/06/2024 00:00,20
006UG000006DaVHYA0,0012M00002BP3RPQA1,0053f000000nLxxAAE,MXN,Zona 4,600000,28/06/2024 00:00,20
006UG000006DaVHYA0,0012M00002BP3RPQA1,0053f000000nLxxAAE,MXN,Zona 4,600000,28/06/2024 00:00,20
006UG000006GGF3YAO,0014100001U6tJEAAZ,00541000007MjgQAAS,MXN,Zona 3,960000,28/06/2024 00:00,100
006UG000006GVZ3YAO,0013f000009ovH0AAI,0053f000000nxsWAAQ,USD,Zona 1,27000,28/06/2024 00:00,8
006UG000006MMRRYA4,0014100001vcN9UAAU,0052M000008g7RkQAI,MXN,Zona 4,236776,28/06/2024 00:00,0
006UG0000079jY9YAI,0014100001uNFpfAAG,00541000007MjfrAAC,MXN,Zona 2,1166000,28/06/2024 00:00,0
006UG0000079jY9YAI,0014100001uNFpfAAG,00541000007MjfrAAC,MXN,Zona 2,1166000,28/06/2024 00:00,0
006UG0000079kpBYAQ,0012M000022wslzQAA,00541000007MjfrAAC,MXN,Zona 2,237000,28/06/2024 00:00,25
006UG000007JUXpYAO,0013f0000033VlVAAU,00541000007MjfrAAC,MXN,Zona 2,140000,28/06/2024 00:00,15
006UG000007JUXpYAO,0013f0000033VlVAAU,00541000007MjfrAAC,MXN,Zona 2,140000,28/06/2024 00:00,15
006UG000007keMcYAI,0018X00003EzngWQAR,00541000007Mjg5AAC,MXN,Zona 3,365000,28/06/2024 00:00,60
006UG000007LfDpYAK,0014100001uMsIXAA0,00541000007MjgwAAC,MXN,Zona 5,150000,28/06/2024 00:00,Sin datos
006UG000007OPndYAG,0012M00002CxmeZQAR,00541000007MjgXAAS,MXN,Zona 3,150000,28/06/2024 00:00,25
006UG000007QsqLYAS,0014100001uMqFrAAK,00541000007MjgXAAS,MXN,Zona 3,365000,28/06/2024 00:00,15
006UG000007QsqLYAS,0014100001uMqFrAAK,00541000007MjgXAAS,MXN,Zona 3,365000,28/06/2024 00:00,15
006UG000007QsqLYAS,0014100001uMqFrAAK,00541000007MjgXAAS,MXN,Zona 3,365000,28/06/2024 00:00,15
006UG000007RWKjYAO,001UG000008tRZGYA2,00541000007MjgXAAS,MXN,Zona 3,114000,28/06/2024 00:00,15
006UG000007Z07ZYAS,001UG0000093NPXYA2,0053f000000nxsWAAQ,USD,Zona 1,1500,28/06/2024 00:00,500
006UG000008AUoDYAW,0013f000009nkalAAA,0053f000000ETPiAAO,MXN,Zona 3,cero,28/06/2024 00:00,4
006UG000008BKhxYAG,0014100001bPuldAAC,0053f000000ETPiAAO,MXN,Zona 3,102400,28/06/2024 00:00,20
006UG000008BVGnYAO,0018X00003K03CWQAZ,0053f000000mPYLAA2,MXN,Zona 4,125500,28/06/2024 00:00,30
006UG000008CA0cYAG,0014100001uMq70AAC,0053f000000DoGpAAK,MXN,Zona 3,382500,28/06/2024 00:00,1
006UG000008CA0cYAG,0014100001uMq70AAC,0053f000000DoGpAAK,MXN,Zona 3,382500,28/06/2024 00:00,1
006UG000008CEIkYAO,0014100001uMrWtAAK,0053f000000DoGpAAK,MXN,Zona 3,469250,28/06/2024 00:00,60
006UG000008CEIkYAO,0014100001uMrWtAAK,0053f000000DoGpAAK,MXN,Zona 3,469250,28/06/2024 00:00,60
006UG000008D4NlYAK,0014100001uMsSOAA0,00541000007MjhzAAC,MXN,Zona 2,635000,28/06/2024 00:00,0
006UG000004kwebYAA,0014100001uMrAsAAK,00541000007MjgwAAC,MXN,Zona 5,867000,28/06/2024 00:00,105
006UG000007JUXpYAO,0013f0000033VlVAAU,00541000007MjfrAAC,MXN,Zona 2,140000,28/06/2024 00:00,15
006UG000003i5iEYAQ,0013f00000AeINaAAN,00541000007MjgQAAS,MXN,Zona 3,432400,27/06/2024 00:00,15
006UG000003i5iEYAQ,0013f00000AeINaAAN,00541000007MjgQAAS,MXN,Zona 3,432400,27/06/2024 00:00,15
006UG000003xzIfYAI,001UG000004Xg9RYAS,00541000002pb4sAAA,MXN,Zona 5,1653600,27/06/2024 00:00,10
006UG000004YFK7YAO,0014100001uMq6OAAS,00541000007MjgQAAS,MXN,Zona 3,280300,27/06/2024 00:00,0
006UG000006npE1YAI,0014100001uMqXCAA0,00541000002pb4sAAA,MXN,Zona 5,250000,27/06/2024 00:00,Sin datos
006UG000007246jYAA,0012M000028mLfCQAU,0052M000008gBPnQAM,MXN,Zona 3,241566,27/06/2024 00:00,136
006UG000007h838YAA,0014100001uMq6zAAC,0058X00000GIoK5QAL,MXN,Zona 4,74900,27/06/2024 00:00,1
006UG000007mKJlYAM,0014100001vaxAfAAI,00541000007MjgwAAC,MXN,Zona 5,128000,27/06/2024 00:00,30
006UG000007mKJlYAM,0014100001vaxAfAAI,00541000007MjgwAAC,MXN,Zona 5,128000,27/06/2024 00:00,30
006UG000007RZvJYAW,0014100001uMsSYAA0,0053f000000mM3KAAU,MXN,Zona 4,180100,27/06/2024 00:00,15
006UG000007WfgkYAC,0018X00003BUM9kQAH,0058X00000F1ld7QAB,MXN,Zona 3,359000,27/06/2024 00:00,11
006UG000007wiMRYAY,0014100001uMqtnAAC,00541000007MjgwAAC,MXN,Zona 5,167000,27/06/2024 00:00,20
006UG000007ZEQiYAO,001UG0000093lmuYAA,005UG000000Q3VJYA0,MXN,Zona 4,28095,27/06/2024 00:00,70
006UG000008BDYPYA4,0014100001l5RN4AAM,00541000007MjgZAAS,MXN,Zona 3,2504048,27/06/2024 00:00,75
006UG000007ZEQiYAO,001UG0000093lmuYAA,005UG000000Q3VJYA0,MXN,Zona 4,28095,27/06/2024 00:00,70
006UG000003i5iEYAQ,0013f00000AeINaAAN,00541000007MjgQAAS,MXN,Zona 3,432400,27/06/2024 00:00,15
006UG000007246jYAA,0012M000028mLfCQAU,0052M000008gBPnQAM,MXN,Zona 3,241566,27/06/2024 00:00,136
006UG0000039tYEYAY,0013f0000033YQDAA2,0058X00000GNvZSQA1,MXN,Zona 1,cero,26/06/2024 00:00,Sin datos
006UG000007jTJZYA2,001UG000009G8yzYAC,0053f000000ERMNAA4,MXN,Zona 2,31298,26/06/2024 00:00,70
006UG000007jTJZYA2,001UG000009G8yzYAC,0053f000000ERMNAA4,MXN,Zona 2,31298,26/06/2024 00:00,70
006UG000007NKbVYAW,0014100001uMsdhAAC,00541000007MjhWAAS,MXN,Zona 2,85000,26/06/2024 00:00,55
006UG000005qQTNYA2,0014100001uMu4tAAC,0053f000000nLxxAAE,MXN,Zona 4,324000,25/06/2024 00:00,60
006UG000006KFp3YAG,0018X000038PtPuQAK,0053f000000nxsWAAQ,USD,Zona 1,14500,25/06/2024 00:00,Sin datos
006UG000006KFp3YAG,0018X000038PtPuQAK,0053f000000nxsWAAQ,USD,Zona 1,14500,25/06/2024 00:00,Sin datos
006UG000006XL73YAG,0014100001uMrBOAA0,0053f000000m1eKAAQ,MXN,Zona 3,97000,25/06/2024 00:00,1
006UG000006XL73YAG,0014100001uMrBOAA0,0053f000000m1eKAAQ,MXN,Zona 3,97000,25/06/2024 00:00,1
006UG000006zFGPYA2,0013f000003SzUCAA0,00541000007N8XPAA0,MXN,Zona 5,cero,25/06/2024 00:00,Sin datos
006UG000007gOQ5YAM,0018X00002zWfGaQAK,00541000007N8XPAA0,MXN,Zona 5,38000,25/06/2024 00:00,80
006UG000007iLvzYAE,0014100001uMuF6AAK,0053f000000EA5AAAW,MXN,Zona 2,120000,25/06/2024 00:00,5
006UG0000086ZuYYAU,0014100001vaxAbAAI,00541000007MjgVAAS,MXN,Zona 3,66950,25/06/2024 00:00,22
006UG000006XL73YAG,0014100001uMrBOAA0,0053f000000m1eKAAQ,MXN,Zona 3,97000,25/06/2024 00:00,1
006UG000005qQTNYA2,0014100001uMu4tAAC,0053f000000nLxxAAE,MXN,Zona 4,324000,25/06/2024 00:00,60
0063f000002WmQjAAK,0014100001uMuF8AAK,00541000007Mjh3AAC,USD,Zona 1,79200,24/06/2024 00:00,420
0063f000002WmQjAAK,0014100001uMuF8AAK,00541000007Mjh3AAC,USD,Zona 1,79200,24/06/2024 00:00,420
006UG000002ovgJYAQ,0013f0000059AH6AAM,0058X00000GIoJvQAL,MXN,Zona 4,2490000,24/06/2024 00:00,25
006UG0000031QhvYAE,0012M000029HZGHQA4,00541000007MjgFAAS,MXN,Zona 1,432000,24/06/2024 00:00,25
006UG000004ih29YAA,0014100001uMq8WAAS,00541000007MjgZAAS,MXN,Zona 3,1487700,24/06/2024 00:00,1000
006UG0000057RjlYAE,0014100001uMr3TAAS,00541000007MjfrAAC,MXN,Zona 2,817000,24/06/2024 00:00,0
006UG000007PTE6YAO,0013f000002P8MDAA0,00541000007Mjg2AAC,MXN,Zona 2,298500,24/06/2024 00:00,33
006UG000007PTE6YAO,0013f000002P8MDAA0,00541000007Mjg2AAC,MXN,Zona 2,298500,24/06/2024 00:00,33
006UG0000057RjlYAE,0014100001uMr3TAAS,00541000007MjfrAAC,MXN,Zona 2,817000,24/06/2024 00:00,0
0063f000002WmQjAAK,0014100001uMuF8AAK,00541000007Mjh3AAC,USD,Zona 1,79200,24/06/2024 00:00,420
006UG0000031QhvYAE,0012M000029HZGHQA4,00541000007MjgFAAS,MXN,Zona 1,432000,24/06/2024 00:00,25
006UG0000073q4UYAQ,001UG000008Pe46YAC,0058X00000GnYdoQAF,MXN,Zona 2,cero,23/06/2024 00:00,Sin datos
0068X00001IpPbjQAF,0013f0000062ULZAA2,00541000007MjgQAAS,MXN,Zona 3,446000,21/06/2024 00:00,111
006UG000004nmZ3YAI,0014100001uNFozAAG,0058X00000FQzgUQAT,MXN,Zona 2,819300,21/06/2024 00:00,25
006UG000004wOhBYAU,0014100001uMsDeAAK,00541000007MjiFAAS,MXN,Zona 2,593000,21/06/2024 00:00,0
006UG000005Q9PmYAK,0014100001uMuPKAA0,00541000007MjiFAAS,MXN,Zona 2,1105000,21/06/2024 00:00,10
006UG000005RWIfYAO,0018X00003Extx8QAB,0053f000000nxsbAAA,USD,Zona 1,50000,21/06/2024 00:00,Sin datos
006UG000007kyoMYAQ,0014100001uMsHYAA0,0058X00000GnzGoQAJ,MXN,Zona 5,420000,21/06/2024 00:00,20
006UG000007kyoMYAQ,0014100001uMsHYAA0,0058X00000GnzGoQAJ,MXN,Zona 5,420000,21/06/2024 00:00,20
006UG000007Mb05YAC,001UG000008nysuYAA,00541000007MjgQAAS,MXN,Zona 3,80000,21/06/2024 00:00,20
006UG000007N8DnYAK,0014100001uMsdhAAC,00541000007MjhWAAS,MXN,Zona 2,245000,21/06/2024 00:00,Sin datos
006UG000007uRmHYAU,0018X00002yxEEhQAM,00541000007MjgtAAC,MXN,Zona 5,2395000,21/06/2024 00:00,0
006UG000007xA4AYAU,0014100001uMubeAAC,0058X00000FQzgUQAT,MXN,Zona 2,59200,21/06/2024 00:00,20
006UG000007yjW6YAI,0014100001uMq70AAC,0053f000000DoGpAAK,MXN,Zona 3,382500,21/06/2024 00:00,1
006UG0000080qgLYAQ,001UG000009cEXsYAM,00541000007Mjg5AAC,MXN,Zona 3,894000,21/06/2024 00:00,0
006UG000007xA4AYAU,0014100001uMubeAAC,0058X00000FQzgUQAT,MXN,Zona 2,59200,21/06/2024 00:00,20
006UG000004wOhBYAU,0014100001uMsDeAAK,00541000007MjiFAAS,MXN,Zona 2,593000,21/06/2024 00:00,0
0068X00001LpXa7QAF,0018X00003HsRj8QAF,00541000007MjfrAAC,MXN,Zona 2,946300,20/06/2024 00:00,25
006UG000007ihbVYAQ,0012M000022wpxgQAA,0053f000000EA5AAAW,MXN,Zona 2,24532,20/06/2024 00:00,0
006UG000007vLoTYAU,001UG000009KbXiYAK,0058X00000H4zqZQAR,MXN,Zona 2,250000,20/06/2024 00:00,9
006UG000007x4GTYAY,0014100001vaxAbAAI,00541000007MjgVAAS,MXN,Zona 3,167000,20/06/2024 00:00,36
